atemp,casual,count,datetime,holiday,humidity,registered,season,temp,weather,windspeed,workingday
9.85,3.0,42.0,2011-01-13 14:00:00,0,41,39.0,1,9.02,1,26.0027,1
10.605,5.0,60.0,2011-01-13 15:00:00,0,38,55.0,1,9.84,1,19.9995,1
10.605,2.0,78.0,2011-01-13 16:00:00,0,38,76.0,1,9.84,1,23.9994,1
9.09,4.0,162.0,2011-01-13 17:00:00,0,40,158.0,1,8.2,1,19.0012,1
9.09,3.0,144.0,2011-01-13 18:00:00,0,40,141.0,1,8.2,1,22.0028,1
7.575,1.0,99.0,2011-01-13 19:00:00,0,47,98.0,1,6.56,1,16.9979,1
7.575,0.0,64.0,2011-01-13 20:00:00,0,47,64.0,1,6.56,1,15.0013,1
6.06,0.0,40.0,2011-01-13 21:00:00,0,46,40.0,1,5.74,1,19.9995,1
6.06,0.0,30.0,2011-01-13 22:00:00,0,46,30.0,1,5.74,1,22.0028,1
6.82,1.0,15.0,2011-01-13 23:00:00,0,50,14.0,1,4.92,1,12.998,1
6.82,0.0,14.0,2011-01-14 00:00:00,0,50,14.0,1,4.92,1,12.998,1
6.06,0.0,5.0,2011-01-14 01:00:00,0,54,5.0,1,4.1,1,11.0014,1
6.06,0.0,1.0,2011-01-14 02:00:00,0,54,1.0,1,4.1,1,8.9981,1
6.82,0.0,1.0,2011-01-14 03:00:00,0,54,1.0,1,4.1,1,7.0015,1
6.82,0.0,8.0,2011-01-14 05:00:00,0,54,8.0,1,4.1,1,6.0032,1
9.09,0.0,17.0,2011-01-14 06:00:00,0,54,17.0,1,4.1,1,0.0,1
6.06,0.0,70.0,2011-01-14 07:00:00,0,74,70.0,1,4.1,1,11.0014,1
8.335,2.0,158.0,2011-01-14 08:00:00,0,68,156.0,1,4.92,1,0.0,1
7.575,0.0,117.0,2011-01-14 09:00:00,0,69,117.0,1,5.74,1,8.9981,1
9.09,4.0,44.0,2011-01-14 10:00:00,0,55,40.0,1,7.38,1,12.998,1
8.335,6.0,53.0,2011-01-14 11:00:00,0,51,47.0,1,7.38,1,19.0012,1
9.85,2.0,61.0,2011-01-14 12:00:00,0,44,59.0,1,8.2,1,16.9979,1
9.85,4.0,77.0,2011-01-14 13:00:00,0,37,73.0,1,9.02,1,26.0027,1
10.605,5.0,64.0,2011-01-14 14:00:00,0,41,59.0,1,9.02,1,19.0012,1
12.12,9.0,68.0,2011-01-14 15:00:00,0,38,59.0,1,9.84,1,11.0014,1
12.12,3.0,90.0,2011-01-14 16:00:00,0,41,87.0,1,9.02,1,7.0015,1
11.365,4.0,159.0,2011-01-14 17:00:00,0,41,155.0,1,9.02,1,11.0014,1
12.88,5.0,139.0,2011-01-14 18:00:00,0,47,134.0,1,8.2,1,0.0,1
9.85,3.0,92.0,2011-01-14 19:00:00,0,59,89.0,1,6.56,1,6.0032,1
12.12,0.0,68.0,2011-01-14 20:00:00,0,59,68.0,1,7.38,1,0.0,1
11.365,4.0,52.0,2011-01-14 21:00:00,0,69,48.0,1,6.56,1,0.0,1
11.365,2.0,36.0,2011-01-14 22:00:00,0,69,34.0,1,6.56,2,0.0,1
12.12,1.0,27.0,2011-01-14 23:00:00,0,55,26.0,1,7.38,2,0.0,1
12.12,3.0,28.0,2011-01-15 00:00:00,0,55,25.0,1,7.38,1,0.0,0
9.85,2.0,20.0,2011-01-15 01:00:00,0,59,18.0,1,6.56,2,6.0032,0
9.85,0.0,12.0,2011-01-15 02:00:00,0,59,12.0,1,6.56,2,6.0032,0
11.365,1.0,8.0,2011-01-15 03:00:00,0,59,7.0,1,6.56,2,0.0,0
11.365,0.0,5.0,2011-01-15 04:00:00,0,59,5.0,1,6.56,2,0.0,0
11.365,0.0,1.0,2011-01-15 05:00:00,0,59,1.0,1,6.56,1,0.0,0
8.335,1.0,3.0,2011-01-15 06:00:00,0,63,2.0,1,5.74,1,7.0015,0
10.605,1.0,10.0,2011-01-15 07:00:00,0,63,9.0,1,5.74,1,0.0,0
7.575,1.0,23.0,2011-01-15 08:00:00,0,63,22.0,1,5.74,1,8.9981,0
9.09,2.0,33.0,2011-01-15 09:00:00,0,64,31.0,1,6.56,1,8.9981,0
9.85,2.0,59.0,2011-01-15 10:00:00,0,59,57.0,1,7.38,1,11.0014,0
9.85,18.0,72.0,2011-01-15 11:00:00,0,55,54.0,1,8.2,1,15.0013,0
11.365,15.0,89.0,2011-01-15 12:00:00,0,48,74.0,1,9.84,1,15.0013,0
12.88,21.0,101.0,2011-01-15 13:00:00,0,38,80.0,1,11.48,1,19.9995,0
14.395,26.0,118.0,2011-01-15 14:00:00,0,39,92.0,1,12.3,1,19.0012,0
15.91,21.0,129.0,2011-01-15 15:00:00,0,36,108.0,1,13.12,2,12.998,0
16.665,33.0,128.0,2011-01-15 16:00:00,0,34,95.0,1,13.94,2,12.998,0
15.15,29.0,83.0,2011-01-15 17:00:00,0,36,54.0,1,13.12,2,19.0012,0
14.395,15.0,84.0,2011-01-15 18:00:00,0,45,69.0,1,12.3,2,16.9979,0
15.15,14.0,74.0,2011-01-15 19:00:00,0,39,60.0,1,13.12,2,16.9979,0
15.15,6.0,41.0,2011-01-15 20:00:00,0,39,35.0,1,13.12,2,16.9979,0
15.15,6.0,57.0,2011-01-15 21:00:00,0,39,51.0,1,13.12,2,15.0013,0
15.91,0.0,26.0,2011-01-15 22:00:00,0,42,26.0,1,12.3,2,7.0015,0
14.395,5.0,44.0,2011-01-15 23:00:00,0,45,39.0,1,12.3,1,19.0012,0
15.15,6.0,39.0,2011-01-16 00:00:00,0,56,33.0,1,10.66,1,0.0,0
13.635,4.0,23.0,2011-01-16 01:00:00,0,56,19.0,1,10.66,1,8.9981,0
14.395,3.0,16.0,2011-01-16 02:00:00,0,56,13.0,1,10.66,1,6.0032,0
13.635,9.0,15.0,2011-01-16 03:00:00,0,69,6.0,1,9.02,1,0.0,0
12.88,0.0,1.0,2011-01-16 04:00:00,0,56,1.0,1,10.66,1,11.0014,0
12.88,1.0,2.0,2011-01-16 05:00:00,0,56,1.0,1,10.66,2,11.0014,0
12.88,0.0,1.0,2011-01-16 06:00:00,0,56,1.0,1,10.66,2,11.0014,0
10.605,0.0,3.0,2011-01-16 07:00:00,0,56,3.0,1,9.84,2,19.9995,0
10.605,0.0,18.0,2011-01-16 08:00:00,0,55,18.0,1,9.02,1,19.0012,0
10.605,3.0,32.0,2011-01-16 09:00:00,0,51,29.0,1,9.02,1,16.9979,0
10.605,8.0,79.0,2011-01-16 10:00:00,0,51,71.0,1,9.02,1,19.0012,0
11.365,23.0,93.0,2011-01-16 11:00:00,0,44,70.0,1,9.84,1,16.9979,0
10.605,29.0,104.0,2011-01-16 12:00:00,0,41,75.0,1,9.84,1,19.0012,0
11.365,23.0,118.0,2011-01-16 13:00:00,0,35,95.0,1,10.66,1,19.9995,0
13.635,22.0,91.0,2011-01-16 14:00:00,0,36,69.0,1,11.48,1,16.9979,0
12.12,35.0,113.0,2011-01-16 15:00:00,0,38,78.0,1,10.66,1,16.9979,0
11.365,22.0,99.0,2011-01-16 16:00:00,0,38,77.0,1,9.84,1,15.0013,0
10.605,23.0,105.0,2011-01-16 17:00:00,0,37,82.0,1,9.02,1,16.9979,0
10.605,11.0,67.0,2011-01-16 18:00:00,0,40,56.0,1,8.2,1,11.0014,0
9.85,14.0,61.0,2011-01-16 19:00:00,0,47,47.0,1,7.38,1,8.9981,0
9.85,7.0,57.0,2011-01-16 20:00:00,0,47,50.0,1,7.38,1,11.0014,0
9.85,6.0,28.0,2011-01-16 21:00:00,0,51,22.0,1,7.38,1,11.0014,0
10.605,2.0,21.0,2011-01-16 22:00:00,0,49,19.0,1,8.2,2,8.9981,0
11.365,0.0,18.0,2011-01-16 23:00:00,0,40,18.0,1,8.2,2,7.0015,0
9.85,1.0,17.0,2011-01-17 00:00:00,1,47,16.0,1,8.2,2,15.0013,0
9.85,1.0,16.0,2011-01-17 01:00:00,1,44,15.0,1,8.2,2,12.998,0
8.335,0.0,8.0,2011-01-17 02:00:00,1,43,8.0,1,7.38,2,16.9979,0
9.09,0.0,2.0,2011-01-17 03:00:00,1,43,2.0,1,7.38,2,12.998,0
9.85,1.0,3.0,2011-01-17 04:00:00,1,43,2.0,1,7.38,2,8.9981,0
9.85,0.0,1.0,2011-01-17 05:00:00,1,43,1.0,1,7.38,2,11.0014,0
9.09,0.0,5.0,2011-01-17 06:00:00,1,43,5.0,1,7.38,2,12.998,0
9.09,4.0,13.0,2011-01-17 07:00:00,1,50,9.0,1,6.56,2,8.9981,0
7.575,3.0,33.0,2011-01-17 08:00:00,1,47,30.0,1,6.56,2,15.0013,0
7.575,8.0,47.0,2011-01-17 09:00:00,1,47,39.0,1,6.56,2,15.0013,0
7.575,7.0,57.0,2011-01-17 10:00:00,1,50,50.0,1,6.56,2,16.9979,0
7.575,9.0,64.0,2011-01-17 11:00:00,1,55,55.0,1,6.56,2,12.998,0
9.85,10.0,80.0,2011-01-17 12:00:00,1,47,70.0,1,7.38,2,8.9981,0
9.85,13.0,93.0,2011-01-17 13:00:00,1,47,80.0,1,7.38,2,8.9981,0
10.605,12.0,86.0,2011-01-17 14:00:00,1,43,74.0,1,7.38,2,7.0015,0
10.605,21.0,93.0,2011-01-17 15:00:00,1,47,72.0,1,8.2,2,11.0014,0
10.605,6.0,82.0,2011-01-17 16:00:00,1,47,76.0,1,8.2,2,11.0014,0
9.85,4.0,71.0,2011-01-17 17:00:00,1,51,67.0,1,8.2,1,12.998,0
8.335,7.0,92.0,2011-01-17 18:00:00,1,55,85.0,1,7.38,2,16.9979,0
9.09,2.0,60.0,2011-01-17 19:00:00,1,59,58.0,1,7.38,3,12.998,0
7.575,4.0,33.0,2011-01-17 20:00:00,1,80,29.0,1,6.56,3,12.998,0
7.575,3.0,27.0,2011-01-17 21:00:00,1,80,24.0,1,6.56,3,12.998,0
6.06,0.0,13.0,2011-01-17 22:00:00,1,93,13.0,1,5.74,3,16.9979,0
6.82,1.0,4.0,2011-01-17 23:00:00,1,86,3.0,1,6.56,3,19.0012,0
9.09,0.0,3.0,2011-01-18 12:00:00,0,86,3.0,1,8.2,2,22.0028,1
9.85,0.0,22.0,2011-01-18 13:00:00,0,86,22.0,1,8.2,2,15.0013,1
11.365,2.0,28.0,2011-01-18 14:00:00,0,80,26.0,1,9.02,2,11.0014,1
11.365,3.0,35.0,2011-01-18 15:00:00,0,87,32.0,1,9.02,2,11.0014,1
11.365,0.0,61.0,2011-01-18 16:00:00,0,87,61.0,1,9.02,2,12.998,1
11.365,1.0,125.0,2011-01-18 17:00:00,0,82,124.0,1,9.02,2,12.998,1
11.365,1.0,133.0,2011-01-18 18:00:00,0,80,132.0,1,9.02,2,11.0014,1
11.365,1.0,99.0,2011-01-18 19:00:00,0,80,98.0,1,9.02,2,8.9981,1
13.635,0.0,83.0,2011-01-18 20:00:00,0,87,83.0,1,9.02,2,0.0,1
12.12,0.0,41.0,2011-01-18 21:00:00,0,93,41.0,1,9.02,2,7.0015,1
12.88,0.0,33.0,2011-01-18 22:00:00,0,93,33.0,1,9.02,2,6.0032,1
13.635,1.0,20.0,2011-01-18 23:00:00,0,93,19.0,1,9.02,2,0.0,1
13.635,0.0,3.0,2011-01-19 00:00:00,0,93,3.0,1,9.02,2,0.0,1
11.365,1.0,7.0,2011-01-19 01:00:00,0,93,6.0,1,9.02,3,8.9981,1
11.365,0.0,3.0,2011-01-19 02:00:00,0,93,3.0,1,9.02,3,8.9981,1
11.365,1.0,2.0,2011-01-19 04:00:00,0,93,1.0,1,9.02,3,8.9981,1
12.88,0.0,7.0,2011-01-19 05:00:00,0,93,7.0,1,9.02,2,6.0032,1
12.88,0.0,32.0,2011-01-19 06:00:00,0,93,32.0,1,9.02,2,6.0032,1
12.88,1.0,90.0,2011-01-19 07:00:00,0,92,89.0,1,9.84,2,7.0015,1
12.88,1.0,197.0,2011-01-19 08:00:00,0,93,196.0,1,9.84,2,7.0015,1
12.88,2.0,109.0,2011-01-19 09:00:00,0,93,107.0,1,9.84,2,7.0015,1
13.635,1.0,47.0,2011-01-19 10:00:00,0,93,46.0,1,10.66,2,8.9981,1
15.15,5.0,52.0,2011-01-19 11:00:00,0,87,47.0,1,11.48,2,6.0032,1
15.91,5.0,70.0,2011-01-19 12:00:00,0,81,65.0,1,12.3,2,6.0032,1
20.455,11.0,78.0,2011-01-19 13:00:00,0,62,67.0,1,16.4,1,19.0012,1
20.455,7.0,75.0,2011-01-19 14:00:00,0,58,68.0,1,16.4,1,16.9979,1
20.455,4.0,82.0,2011-01-19 15:00:00,0,54,78.0,1,16.4,1,19.0012,1
19.695,10.0,104.0,2011-01-19 16:00:00,0,58,94.0,1,15.58,1,26.0027,1
16.665,7.0,197.0,2011-01-19 17:00:00,0,57,190.0,1,14.76,1,22.0028,1
15.91,5.0,161.0,2011-01-19 18:00:00,0,61,156.0,1,13.94,1,19.0012,1
14.395,4.0,112.0,2011-01-19 19:00:00,0,57,108.0,1,13.12,1,27.9993,1
15.15,2.0,76.0,2011-01-19 20:00:00,0,49,74.0,1,13.12,1,19.9995,1
14.395,4.0,59.0,2011-01-19 21:00:00,0,49,55.0,1,13.12,1,27.9993,1
15.15,6.0,59.0,2011-01-19 22:00:00,0,52,53.0,1,12.3,1,11.0014,1
13.635,1.0,28.0,2011-01-19 23:00:00,0,52,27.0,1,12.3,1,31.0009,1
11.365,,,2011-01-20 00:00:00,0,56,,1,10.66,1,26.0027,1
13.635,,,2011-01-20 01:00:00,0,56,,1,10.66,1,0.0,1
13.635,,,2011-01-20 02:00:00,0,56,,1,10.66,1,0.0,1
12.88,,,2011-01-20 03:00:00,0,56,,1,10.66,1,11.0014,1
12.88,,,2011-01-20 04:00:00,0,56,,1,10.66,1,11.0014,1
11.365,,,2011-01-20 05:00:00,0,60,,1,9.84,1,15.0013,1
10.605,,,2011-01-20 06:00:00,0,60,,1,9.02,1,15.0013,1
10.605,,,2011-01-20 07:00:00,0,55,,1,9.02,1,15.0013,1
10.605,,,2011-01-20 08:00:00,0,55,,1,9.02,1,19.0012,1
11.365,,,2011-01-20 09:00:00,0,52,,1,9.84,2,15.0013,1
11.365,,,2011-01-20 10:00:00,0,48,,1,10.66,1,19.9995,1
13.635,,,2011-01-20 11:00:00,0,45,,1,11.48,2,11.0014,1
16.665,,,2011-01-20 12:00:00,0,42,,1,12.3,2,0.0,1
14.395,,,2011-01-20 13:00:00,0,45,,1,11.48,2,7.0015,1
15.15,,,2011-01-20 14:00:00,0,45,,1,12.3,2,8.9981,1
15.91,,,2011-01-20 15:00:00,0,45,,1,13.12,2,12.998,1
15.15,,,2011-01-20 16:00:00,0,49,,1,12.3,2,8.9981,1
15.91,,,2011-01-20 17:00:00,0,49,,1,12.3,2,7.0015,1
12.88,,,2011-01-20 18:00:00,0,56,,1,10.66,2,12.998,1
11.365,,,2011-01-20 19:00:00,0,56,,1,10.66,1,22.0028,1
12.12,,,2011-01-20 20:00:00,0,60,,1,10.66,2,19.0012,1
11.365,,,2011-01-20 21:00:00,0,60,,1,9.84,2,16.9979,1
10.605,,,2011-01-20 22:00:00,0,65,,1,9.84,2,19.0012,1
10.605,,,2011-01-20 23:00:00,0,65,,1,9.84,2,22.0028,1
11.365,,,2011-01-21 00:00:00,0,70,,1,9.84,2,16.9979,1
11.365,,,2011-01-21 01:00:00,0,70,,1,9.84,2,16.9979,1
12.12,,,2011-01-21 02:00:00,0,75,,1,9.84,3,11.0014,1
10.605,,,2011-01-21 03:00:00,0,80,,1,9.02,3,19.9995,1
12.88,,,2011-01-21 04:00:00,0,87,,1,9.02,2,6.0032,1
9.85,,,2011-01-21 05:00:00,0,60,,1,9.84,1,27.9993,1
10.605,,,2011-01-21 06:00:00,0,55,,1,9.02,1,16.9979,1
9.09,,,2011-01-21 07:00:00,0,51,,1,8.2,1,19.0012,1
9.09,,,2011-01-21 08:00:00,0,47,,1,8.2,1,22.0028,1
9.09,,,2011-01-21 09:00:00,0,51,,1,8.2,1,23.9994,1
8.335,,,2011-01-21 10:00:00,0,47,,1,8.2,1,31.0009,1
9.09,,,2011-01-21 11:00:00,0,41,,1,9.02,1,31.0009,1
9.09,,,2011-01-21 12:00:00,0,27,,1,9.02,1,39.0007,1
7.575,,,2011-01-21 13:00:00,0,21,,1,8.2,1,39.0007,1
7.575,,,2011-01-21 14:00:00,0,25,,1,8.2,1,35.0008,1
6.06,,,2011-01-21 15:00:00,0,26,,1,6.56,1,30.0026,1
6.82,,,2011-01-21 16:00:00,0,26,,1,6.56,1,23.9994,1
6.06,,,2011-01-21 17:00:00,0,28,,1,5.74,1,23.9994,1
6.06,,,2011-01-21 18:00:00,0,30,,1,4.92,1,16.9979,1
5.305,,,2011-01-21 19:00:00,0,30,,1,4.92,1,22.0028,1
3.79,,,2011-01-21 20:00:00,0,33,,1,4.1,1,27.9993,1
3.79,,,2011-01-21 21:00:00,0,38,,1,3.28,1,19.0012,1
1.515,,,2011-01-21 22:00:00,0,41,,1,2.46,1,26.0027,1
2.275,,,2011-01-21 23:00:00,0,38,,1,2.46,1,22.0028,1
1.515,,,2011-01-22 00:00:00,0,45,,1,1.64,1,16.9979,0
0.0,,,2011-01-22 01:00:00,0,41,,1,1.64,2,26.0027,0
1.515,,,2011-01-22 02:00:00,0,41,,1,1.64,2,16.9979,0
1.515,,,2011-01-22 03:00:00,0,41,,1,1.64,2,19.0012,0
0.76,,,2011-01-22 04:00:00,0,48,,1,0.82,2,19.9995,0
1.515,,,2011-01-22 06:00:00,0,44,,1,0.82,2,15.0013,0
0.76,,,2011-01-22 07:00:00,0,44,,1,0.82,1,19.0012,0
0.0,,,2011-01-22 08:00:00,0,44,,1,0.82,1,22.0028,0
1.515,,,2011-01-22 09:00:00,0,41,,1,1.64,1,16.9979,0
3.03,,,2011-01-22 10:00:00,0,41,,1,1.64,2,11.0014,0
3.79,,,2011-01-22 11:00:00,0,38,,1,2.46,2,8.9981,0
5.305,,,2011-01-22 12:00:00,0,38,,1,2.46,2,7.0015,0
8.335,,,2011-01-22 13:00:00,0,35,,1,3.28,1,0.0,0
6.82,,,2011-01-22 14:00:00,0,33,,1,4.1,1,7.0015,0
7.575,,,2011-01-22 15:00:00,0,28,,1,4.92,1,0.0,0
6.82,,,2011-01-22 16:00:00,0,28,,1,4.92,1,12.998,0
9.85,,,2011-01-22 17:00:00,0,28,,1,4.92,1,0.0,0
4.545,,,2011-01-22 18:00:00,0,35,,1,3.28,1,12.998,0
5.305,,,2011-01-22 19:00:00,0,35,,1,3.28,1,8.9981,0
3.79,,,2011-01-22 20:00:00,0,45,,1,2.46,1,11.0014,0
5.305,,,2011-01-22 21:00:00,0,41,,1,2.46,1,6.0032,0
7.575,,,2011-01-22 22:00:00,0,49,,1,2.46,1,0.0,0
3.79,,,2011-01-22 23:00:00,0,57,,1,1.64,1,7.0015,0
3.79,,,2011-01-23 00:00:00,0,57,,1,1.64,1,7.0015,0
3.79,,,2011-01-23 01:00:00,0,57,,1,1.64,1,7.0015,0
3.03,,,2011-01-23 02:00:00,0,62,,1,0.82,1,8.9981,0
3.03,,,2011-01-23 03:00:00,0,62,,1,0.82,1,8.9981,0
3.79,,,2011-01-23 05:00:00,0,57,,1,1.64,2,7.0015,0
3.79,,,2011-01-23 06:00:00,0,57,,1,1.64,2,7.0015,0
5.305,,,2011-01-23 07:00:00,0,58,,1,3.28,1,11.0014,0
3.79,,,2011-01-23 08:00:00,0,62,,1,2.46,1,11.0014,0
3.79,,,2011-01-23 09:00:00,0,54,,1,4.1,1,23.9994,0
5.305,,,2011-01-23 10:00:00,0,46,,1,5.74,1,26.0027,0
6.82,,,2011-01-23 11:00:00,0,43,,1,5.74,1,15.0013,0
6.06,,,2011-01-23 12:00:00,0,37,,1,6.56,1,31.0009,0
5.305,,,2011-01-23 13:00:00,0,33,,1,5.74,1,26.0027,0
6.82,,,2011-01-23 14:00:00,0,28,,1,6.56,1,23.9994,0
6.82,,,2011-01-23 15:00:00,0,28,,1,6.56,1,23.9994,0
6.82,,,2011-01-23 16:00:00,0,26,,1,6.56,1,22.0028,0
5.305,,,2011-01-23 17:00:00,0,26,,1,5.74,1,26.0027,0
6.06,,,2011-01-23 18:00:00,0,30,,1,4.92,1,16.9979,0
6.06,,,2011-01-23 19:00:00,0,30,,1,4.92,1,19.0012,0
5.305,,,2011-01-23 20:00:00,0,36,,1,4.1,1,16.9979,0
5.305,,,2011-01-23 21:00:00,0,36,,1,4.1,1,12.998,0
4.545,,,2011-01-23 22:00:00,0,38,,1,3.28,1,12.998,0
3.03,,,2011-01-23 23:00:00,0,41,,1,2.46,1,15.0013,0
3.03,,,2011-01-24 00:00:00,0,41,,1,2.46,1,12.998,1
2.275,,,2011-01-24 01:00:00,0,45,,1,1.64,1,12.998,1
1.515,,,2011-01-24 03:00:00,0,45,,1,1.64,1,16.9979,1
3.03,,,2011-01-24 04:00:00,0,48,,1,0.82,1,8.9981,1
3.03,,,2011-01-24 05:00:00,0,48,,1,0.82,1,8.9981,1
3.79,,,2011-01-24 06:00:00,0,48,,1,0.82,1,6.0032,1
6.06,,,2011-01-24 07:00:00,0,48,,1,0.82,1,0.0,1
6.82,,,2011-01-24 08:00:00,0,49,,1,1.64,1,0.0,1
7.575,,,2011-01-24 09:00:00,0,41,,1,2.46,1,0.0,1
6.82,,,2011-01-24 10:00:00,0,42,,1,4.1,1,0.0,1
6.06,,,2011-01-24 11:00:00,0,46,,1,4.1,1,8.9981,1
6.82,,,2011-01-24 12:00:00,0,42,,1,4.92,2,12.998,1
6.82,,,2011-01-24 13:00:00,0,43,,1,5.74,2,15.0013,1
6.82,,,2011-01-24 14:00:00,0,46,,1,5.74,2,15.0013,1
8.335,,,2011-01-24 15:00:00,0,40,,1,6.56,1,11.0014,1
7.575,,,2011-01-24 16:00:00,0,47,,1,6.56,1,16.9979,1
6.06,,,2011-01-24 17:00:00,0,50,,1,5.74,1,16.9979,1
6.82,,,2011-01-24 18:00:00,0,59,,1,5.74,1,12.998,1
7.575,,,2011-01-24 19:00:00,0,54,,1,5.74,1,11.0014,1
6.82,,,2011-01-24 20:00:00,0,59,,1,5.74,1,12.998,1
7.575,,,2011-01-24 21:00:00,0,63,,1,5.74,1,11.0014,1
6.82,,,2011-01-24 22:00:00,0,63,,1,5.74,2,15.0013,1
7.575,,,2011-01-24 23:00:00,0,64,,1,6.56,2,16.9979,1
6.82,,,2011-01-25 00:00:00,0,69,,1,6.56,2,19.0012,1
8.335,,,2011-01-25 01:00:00,0,69,,1,6.56,2,11.0014,1
7.575,,,2011-01-25 02:00:00,0,69,,1,6.56,1,15.0013,1
8.335,,,2011-01-25 04:00:00,0,74,,1,5.74,1,7.0015,1
6.82,,,2011-01-25 05:00:00,0,74,,1,5.74,1,15.0013,1
9.09,,,2011-01-25 06:00:00,0,74,,1,6.56,1,7.0015,1
7.575,,,2011-01-25 07:00:00,0,74,,1,6.56,1,15.0013,1
9.09,,,2011-01-25 08:00:00,0,74,,1,6.56,2,8.9981,1
11.365,,,2011-01-25 09:00:00,0,64,,1,8.2,2,6.0032,1
12.12,,,2011-01-25 10:00:00,0,60,,1,9.02,2,7.0015,1
12.12,,,2011-01-25 11:00:00,0,60,,1,9.84,2,8.9981,1
14.395,,,2011-01-25 12:00:00,0,56,,1,10.66,2,6.0032,1
13.635,,,2011-01-25 13:00:00,0,56,,1,10.66,2,8.9981,1
16.665,,,2011-01-25 14:00:00,0,45,,1,12.3,2,0.0,1
17.425,,,2011-01-25 15:00:00,0,42,,1,13.12,2,0.0,1
17.425,,,2011-01-25 16:00:00,0,42,,1,13.12,2,0.0,1
16.665,,,2011-01-25 17:00:00,0,45,,1,12.3,1,0.0,1
15.91,,,2011-01-25 18:00:00,0,49,,1,12.3,2,6.0032,1
12.88,,,2011-01-25 19:00:00,0,65,,1,10.66,2,11.0014,1
11.365,,,2011-01-25 20:00:00,0,65,,1,9.84,1,12.998,1
11.365,,,2011-01-25 21:00:00,0,65,,1,9.84,1,12.998,1
11.365,,,2011-01-25 22:00:00,0,64,,1,9.02,1,11.0014,1
11.365,,,2011-01-25 23:00:00,0,64,,1,9.02,2,11.0014,1
11.365,,,2011-01-26 00:00:00,0,69,,1,9.02,2,8.9981,1
12.12,,,2011-01-26 01:00:00,0,65,,1,9.84,2,8.9981,1
11.365,,,2011-01-26 02:00:00,0,69,,1,9.02,3,12.998,1
9.09,,,2011-01-26 05:00:00,0,86,,1,8.2,3,19.0012,1
9.09,,,2011-01-26 06:00:00,0,86,,1,8.2,3,19.0012,1
10.605,,,2011-01-26 07:00:00,0,87,,1,9.02,3,19.9995,1
10.605,,,2011-01-26 08:00:00,0,87,,1,9.02,3,19.9995,1
10.605,,,2011-01-26 09:00:00,0,87,,1,9.02,3,19.9995,1
10.605,,,2011-01-26 10:00:00,0,93,,1,9.02,3,19.0012,1
9.85,,,2011-01-26 11:00:00,0,93,,1,9.02,3,22.0028,1
9.85,,,2011-01-26 12:00:00,0,93,,1,9.02,3,22.0028,1
9.85,,,2011-01-26 13:00:00,0,93,,1,9.02,3,22.0028,1
9.85,,,2011-01-26 14:00:00,0,93,,1,9.02,3,23.9994,1
9.09,,,2011-01-26 15:00:00,0,93,,1,9.02,3,31.0009,1
9.85,,,2011-01-26 16:00:00,0,93,,1,9.02,4,22.0028,1
9.09,,,2011-01-26 17:00:00,0,93,,1,8.2,3,23.9994,1
11.365,,,2011-01-27 16:00:00,0,55,,1,9.02,1,12.998,1
12.12,,,2011-01-27 17:00:00,0,55,,1,9.02,1,7.0015,1
11.365,,,2011-01-27 18:00:00,0,69,,1,8.2,1,6.0032,1
11.365,,,2011-01-27 19:00:00,0,69,,1,8.2,1,6.0032,1
10.605,,,2011-01-27 20:00:00,0,74,,1,7.38,1,6.0032,1
10.605,,,2011-01-27 21:00:00,0,74,,1,7.38,1,6.0032,1
10.605,,,2011-01-27 22:00:00,0,74,,1,7.38,1,6.0032,1
9.85,,,2011-01-27 23:00:00,0,80,,1,7.38,1,11.0014,1
10.605,,,2011-01-28 00:00:00,0,75,,1,8.2,2,8.9981,1
10.605,,,2011-01-28 01:00:00,0,75,,1,8.2,2,8.9981,1
10.605,,,2011-01-28 02:00:00,0,75,,1,8.2,2,11.0014,1
11.365,,,2011-01-28 03:00:00,0,75,,1,8.2,2,7.0015,1
10.605,,,2011-01-28 05:00:00,0,80,,1,7.38,2,7.0015,1
9.85,,,2011-01-28 06:00:00,0,80,,1,7.38,2,8.9981,1
9.85,,,2011-01-28 07:00:00,0,86,,1,6.56,2,6.0032,1
9.85,,,2011-01-28 08:00:00,0,86,,1,6.56,2,6.0032,1
10.605,,,2011-01-28 09:00:00,0,86,,1,7.38,3,6.0032,1
10.605,,,2011-01-28 10:00:00,0,86,,1,7.38,3,7.0015,1
10.605,,,2011-01-28 11:00:00,0,93,,1,7.38,3,7.0015,1
10.605,,,2011-01-28 12:00:00,0,93,,1,7.38,3,7.0015,1
10.605,,,2011-01-28 13:00:00,0,93,,1,7.38,3,7.0015,1
13.635,,,2011-01-28 14:00:00,0,80,,1,9.02,3,0.0,1
12.88,,,2011-01-28 15:00:00,0,86,,1,8.2,2,0.0,1
13.635,,,2011-01-28 16:00:00,0,80,,1,9.02,1,0.0,1
12.12,,,2011-01-28 17:00:00,0,75,,1,9.84,1,8.9981,1
11.365,,,2011-01-28 18:00:00,0,75,,1,9.84,1,12.998,1
12.12,,,2011-01-28 19:00:00,0,75,,1,9.84,2,8.9981,1
11.365,,,2011-01-28 20:00:00,0,70,,1,9.84,2,12.998,1
11.365,,,2011-01-28 21:00:00,0,75,,1,9.02,2,8.9981,1
10.605,,,2011-01-28 22:00:00,0,65,,1,9.84,1,23.9994,1
11.365,,,2011-01-28 23:00:00,0,60,,1,9.84,1,15.0013,1
